epoch,train_loss,val_loss
90,0.01004335843026638,0.009503914974629879
91,0.009839587844908237,0.009256900288164616
92,0.009630954824388027,0.009030475281178951
93,0.00942020583897829,0.008802465163171291
94,0.009208315052092075,0.008572462014853954
95,0.008996927179396152,0.008356856182217598
96,0.00879216194152832,0.008172515779733658
97,0.00859540794044733,0.008014682680368423
98,0.008404755964875221,0.007867539301514626
99,0.008219641633331776,0.007713175844401121
100,0.00804026797413826,0.007531365379691124
101,0.007865297608077526,0.007325889077037573
102,0.007694890256971121,0.0071195331402122974
103,0.007529085036367178,0.006930856499820948
104,0.007370501756668091,0.006764871999621391
105,0.00721897603943944,0.006610745098441839
106,0.007075522094964981,0.006453311536461115
107,0.006940445397049189,0.006286215968430042
108,0.006808723788708448,0.006112021394073963
109,0.006677812896668911,0.0059384433552622795
110,0.006547150667756796,0.0057699126191437244
111,0.0064180209301412106,0.005611819680780172
112,0.006290724501013756,0.005469835363328457
113,0.006168432999402285,0.0053441496565938
114,0.006049790419638157,0.005222680047154427
115,0.005932415369898081,0.005109827965497971
116,0.005816867109388113,0.005002989433705807
117,0.005704089999198914,0.004897951148450375
118,0.005594342015683651,0.004789375700056553
119,0.005487395916134119,0.004676104988902807
120,0.005383250303566456,0.004562761168926954
121,0.005282044876366854,0.00445207254961133
122,0.00518477289006114,0.004346178378909826
123,0.005091103259474039,0.00424833782017231
124,0.005000435747206211,0.004161511082202196
125,0.004912259988486767,0.004087172914296389
126,0.004825844429433346,0.004021001048386097
127,0.004739866591989994,0.003957313019782305
128,0.0046544321812689304,0.0038982725236564875
129,0.004570255056023598,0.0038444113451987505
130,0.004487619735300541,0.003793460549786687
131,0.004408473614603281,0.003744281129911542
132,0.0043334574438631535,0.0036929170601069927
133,0.004260497633367777,0.0036378446966409683
134,0.004189952276647091,0.0035838193725794554
135,0.004121287725865841,0.0035344655625522137
136,0.004054632969200611,0.0034829953219741583
137,0.003989783115684986,0.003427953226491809
138,0.003926909063011408,0.0033708163537085056
139,0.003866382408887148,0.0033154550474137068
140,0.003808017121627927,0.0032657617703080177
141,0.0037509938701987267,0.0032214089296758175
142,0.0036956968251615763,0.0031774959061294794
143,0.003640115261077881,0.0031324762385338545
144,0.0035844258964061737,0.003084247000515461
145,0.0035292578395456076,0.003035131609067321
146,0.0034754371736198664,0.00298860645852983
147,0.0034232677426189184,0.002944116946309805
148,0.003371988423168659,0.002902071224525571
149,0.0033218362368643284,0.002863558242097497
150,0.0032726519275456667,0.002825995208695531
151,0.003224374959245324,0.002788294106721878
152,0.003177416045218706,0.0027532726526260376
153,0.0031316259410232306,0.0027208065148442984
154,0.0030872351489961147,0.002688990207388997
155,0.0030440939590334892,0.0026566002052277327
156,0.0030022580176591873,0.002624817891046405
157,0.002961772261187434,0.0025950316339731216
158,0.0029221440199762583,0.002568278694525361
159,0.0028835299890488386,0.002545384457334876
160,0.0028457369189709425,0.0025257826782763004
161,0.00280904583632946,0.002506852149963379
162,0.002773100044578314,0.002487085061147809
163,0.0027380024548619986,0.002465343102812767
164,0.002704062033444643,0.0024448581971228123
165,0.0026705318596214056,0.0024246887769550085
166,0.0026369423139840364,0.0024056469555944204
167,0.0026042053941637278,0.002383951563388109
168,0.0025722587015479803,0.0023607942275702953
169,0.0025401972234249115,0.002337419893592596
170,0.0025078607723116875,0.002311526332050562
171,0.0024756018538028,0.0022875999566167593
172,0.0024430134799331427,0.0022642449475824833
173,0.002410715213045478,0.002239404944702983
174,0.0023793422151356936,0.002214273903518915
175,0.0023491429165005684,0.0021895652171224356
176,0.0023196013644337654,0.0021650372073054314
177,0.0022905338555574417,0.0021403206046670675
178,0.0022621790412813425,0.0021149807143956423
179,0.0022342796437442303,0.0020897972863167524
180,0.002207116922363639,0.0020654452964663506
181,0.0021806780714541674,0.002041861182078719
182,0.0021544168703258038,0.002018502913415432
183,0.002128970343619585,0.001995696220546961
184,0.0021039454732090235,0.0019728303886950016
185,0.0020795692689716816,0.001950539997778833
186,0.002056051744148135,0.0019289805786684155
187,0.002033493248745799,0.0019080371130257845
188,0.002011889824643731,0.0018883089069277048
189,0.001990912016481161,0.0018696605693548918
190,0.00197076378390193,0.0018527456559240818
191,0.0019513299921527505,0.001837145653553307
192,0.0019321998115628958,0.0018230356508865952
193,0.0019132532179355621,0.0018093704711645842
194,0.00189478718675673,0.0017953194910660386
195,0.0018767262808978558,0.0017818828346207738
196,0.0018584515200927854,0.0017676536226645112
197,0.0018398716347292066,0.001752262469381094
198,0.001821666955947876,0.001736511243507266
199,0.0018040062859654427,0.0017209227662533522
200,0.001786868553608656,0.001705483184196055
201,0.0017700818134471774,0.0016902931965887547
202,0.0017539324471727014,0.0016746768960729241
203,0.0017379670171067119,0.0016582489479333162
204,0.001722241286188364,0.0016426106449216604
205,0.0017069925088435411,0.001628700876608491
206,0.0016921715578064322,0.001616304274648428
207,0.0016775836702436209,0.0016040749615058303
208,0.0016634647035971284,0.0015923107275739312
209,0.001649645040743053,0.0015817595412954688
210,0.001636288478039205,0.0015733044128865004
211,0.0016233285423368216,0.0015657769981771708
212,0.0016104530077427626,0.0015593890566378832
213,0.0015976105351001024,0.0015540211461484432
214,0.0015849536284804344,0.0015498802531510592
215,0.0015727381687611341,0.0015468440251424909
216,0.0015605536755174398,0.0015445653116330504
217,0.0015484741888940334,0.0015417943941429257
218,0.0015365362633019686,0.0015378030948340893
219,0.0015247862320393324,0.0015323557890951633
220,0.001513439230620861,0.0015266732079908252
221,0.0015023144660517573,0.0015202960930764675
222,0.0014915333595126867,0.0015136286383494735
223,0.001480896957218647,0.0015070292865857482
224,0.001470564748160541,0.001501302351243794
225,0.0014605165924876928,0.0014959630789235234
226,0.0014505523722618818,0.0014908682787790895
227,0.0014407944399863482,0.00148602738045156
228,0.0014310312690213323,0.001481375889852643
229,0.0014212423702701926,0.0014771642163395882
230,0.001411580597050488,0.0014732726849615574
231,0.0014020738890394568,0.0014694513520225883
232,0.0013927569380030036,0.0014650669181719422
233,0.0013833316043019295,0.0014593988889828324
234,0.0013738954439759254,0.0014529635664075613
235,0.0013646066654473543,0.0014462313847616315
236,0.001355523243546486,0.001439549378119409
237,0.0013466288801282644,0.0014331426937133074
238,0.0013379405718296766,0.0014272965490818024
239,0.0013294104719534516,0.0014218415599316359
240,0.001321027404628694,0.0014165742322802544
241,0.0013127923011779785,0.0014113339129835367
242,0.0013045660452917218,0.0014053890481591225
243,0.0012962471228092909,0.0013992548920214176
244,0.0012880050344392657,0.0013934950111433864
245,0.0012797537492588162,0.0013873737771064043
246,0.0012713557807728648,0.001381132286041975
247,0.0012629505945369601,0.0013743392191827297
248,0.0012544087367132306,0.001367275370284915
249,0.0012458834098652005,0.001360359601676464
250,0.0012374192010611296,0.0013539001811295748
251,0.0012291240273043513,0.0013478625332936645
252,0.0012209068518131971,0.0013420118484646082
253,0.0012126817600801587,0.0013361088931560516
254,0.001204208005219698,0.0013307329500094056
255,0.001195780816487968,0.0013259814586490393
256,0.0011874684132635593,0.001320903655141592
257,0.001179228420369327,0.0013151252642273903
258,0.0011710624676197767,0.0013095114845782518
259,0.0011630603112280369,0.0013037349563091993
260,0.0011552369687706232,0.001297709415666759
261,0.0011475030332803726,0.0012912284582853317
262,0.0011398975038900971,0.0012847176985815167
263,0.0011326855747029185,0.0012784082209691405
264,0.0011256509460508823,0.001272202585823834
265,0.0011187405325472355,0.0012662260560318828
266,0.0011119847185909748,0.0012605582596734166
267,0.0011053410125896335,0.0012559328461065888
268,0.001098620006814599,0.0012526927748695016
269,0.0010919271735474467,0.0012506344355642796
270,0.0010854232823476195,0.0012486922787502408
271,0.001079109963029623,0.001246133353561163
272,0.0010729386704042554,0.001242648926563561
273,0.0010668353643268347,0.001237977179698646
274,0.0010607882868498564,0.0012325913412496448
275,0.0010547888232395053,0.001227395492605865
276,0.0010488247498869896,0.0012226738035678864
277,0.0010429159738123417,0.0012182469945400953
278,0.0010370807722210884,0.0012135256547480822
279,0.0010313333477824926,0.001209130510687828
280,0.001025671255774796,0.0012053418904542923
281,0.0010200536344200373,0.0012018175330013037
282,0.0010145102860406041,0.0011987496400251985
283,0.0010090601863339543,0.0011963461292907596
284,0.0010037034517154098,0.0011942186392843723
285,0.0009984554490074515,0.0011920410906895995
286,0.0009933229302987456,0.001189442933537066
287,0.000988275627605617,0.0011863146210089326
288,0.0009832944488152862,0.001182916690595448
289,0.000978398253209889,0.0011797684710472822
290,0.0009735869243741035,0.0011769150150939822
291,0.0009688317659310997,0.001174501609057188
292,0.0009641424403525889,0.0011724956566467881
293,0.0009594677248969674,0.0011698998278006911
294,0.0009547919617034495,0.0011671455577015877
295,0.0009501363383606076,0.0011644563637673855
296,0.0009455206454731524,0.0011617158306762576
297,0.0009409426129423082,0.0011587776243686676
298,0.0009364094003103673,0.0011556105455383658
299,0.0009318912052549422,0.0011522570857778192
300,0.0009273897157981992,0.0011487154988572001
301,0.0009229641291312873,0.001144804758951068
302,0.0009185769013129175,0.00114073371514678
303,0.0009142035851255059,0.0011367944534868002
304,0.0009097724105231464,0.0011336768511682749
305,0.0009052979294210672,0.0011311935959383845
306,0.0009008512133732438,0.0011283953208476305
307,0.0008964652079157531,0.0011249103117734194
308,0.000892113777808845,0.0011212481185793877
309,0.0008878263179212809,0.0011178366839885712
310,0.0008835698827169836,0.0011146505130454898
311,0.0008793751476332545,0.001111606485210359
312,0.0008753106230869889,0.0011091941269114614
313,0.0008713537245057523,0.0011073232162743807
314,0.0008674963610246778,0.0011056129587814212
315,0.0008636706043034792,0.0011035727802664042
316,0.0008599340217188001,0.0011011803289875388
317,0.0008562713046558201,0.0010989322327077389
318,0.0008526199962943792,0.0010967976413667202
319,0.0008489970932714641,0.001094515435397625
320,0.0008454038179479539,0.001092092483304441
321,0.0008418250363320112,0.0010901304194703698
322,0.0008383008535020053,0.0010883414652198553
323,0.0008347959374077618,0.0010864159557968378
324,0.0008312684949487448,0.001084208837710321
325,0.0008277891320176423,0.0010823867050930858
326,0.000824321003165096,0.0010809371015056968
327,0.000820896471850574,0.001079573412425816
328,0.0008174845715984702,0.0010784034384414554
329,0.0008140588761307299,0.0010775052942335606
330,0.000810632889624685,0.0010766000486910343
331,0.0008072146447375417,0.0010751838563010097
332,0.0008038193918764591,0.0010738931596279144
333,0.0008004579576663673,0.0010726215550675988
334,0.0007971508894115686,0.0010713638039305806
335,0.0007939132046885788,0.001069988589733839
336,0.0007907877443358302,0.0010687103495001793
337,0.0007876527379266918,0.0010676156962290406
338,0.000784535426646471,0.0010666974121704698
339,0.0007814627606421709,0.0010660731932148337
340,0.0007783812470734119,0.0010652623604983091
341,0.0007753266836516559,0.0010635287035256624
342,0.0007722934824414551,0.0010611831676214933
343,0.0007693975931033492,0.0010589786106720567
344,0.0007665168377570808,0.0010567676508799195
345,0.000763624906539917,0.0010543859098106623
346,0.0007607765146531165,0.0010525246616452932
347,0.0007579463999718428,0.001050698570907116
348,0.000755123735871166,0.001048500300385058
349,0.0007523092208430171,0.0010454978328198195
350,0.0007495155441574752,0.0010423598578199744
351,0.0007467977702617645,0.0010397909209132195
352,0.0007440773188136518,0.001037196721881628
353,0.0007414279389195144,0.0010339143918827176
354,0.0007387761725112796,0.001030711573548615
355,0.0007361600873991847,0.0010278272675350308
356,0.0007335287518799305,0.0010243345750495791
357,0.0007309348438866436,0.0010202167322859168
358,0.0007283637532964349,0.0010166160063818097
359,0.0007258380064740777,0.001013888162560761
360,0.0007232451462186873,0.0010109128197655082
361,0.0007207012386061251,0.0010076310718432069
362,0.0007181415567174554,0.001005086349323392
363,0.0007155038765631616,0.0010017676977440715
364,0.0007129706791602075,0.000997399678453803
365,0.000710350985173136,0.000992896151728928
366,0.0007077454356476665,0.0009882331360131502
367,0.0007051423308439553,0.0009827829198911786
368,0.0007026003440842032,0.0009770123288035393
369,0.0007001073099672794,0.0009718859218992293
370,0.0006976539734750986,0.0009674359462223947
371,0.0006952239200472832,0.0009635789319872856
372,0.000692807778250426,0.0009598727920092642
373,0.0006903940229676664,0.000955914962105453
374,0.0006879321299493313,0.0009519046288914979
375,0.0006854959647171199,0.0009477702551521361
376,0.0006830845377407968,0.0009435383253730834
377,0.0006807078025303781,0.000939670717343688
378,0.0006783653516322374,0.0009359512478113174
379,0.0006760281976312399,0.0009320162935182452
380,0.0006736980867572129,0.0009283380932174623
381,0.0006713924231007695,0.0009250956936739385
382,0.0006691311718896031,0.0009218917111866176
383,0.0006667996058240533,0.0009186132811009884
384,0.0006644976092502475,0.0009153422433882952
385,0.0006622146465815604,0.000912266958039254
386,0.0006599152693524957,0.0009100310271605849
387,0.0006576305022463202,0.0009083684417419136
388,0.0006552559207193553,0.0009067936916835606
389,0.0006529192323796451,0.0009049077634699643
390,0.0006505548371933401,0.0009019505814649165
391,0.0006481150048784912,0.000898028607480228
392,0.000645665917545557,0.0008938676328398287
393,0.0006432288209907711,0.0008898094529286027
394,0.0006407920736819506,0.000886180205270648
395,0.000638452940620482,0.0008831717423163354
396,0.0006362320855259895,0.0008806147379800677
397,0.0006340130348689854,0.0008785345125943422
398,0.0006318067316897213,0.0008767483523115516
399,0.0006296326173469424,0.0008751294808462262
400,0.0006274806219153106,0.0008732956484891474
401,0.0006253682659007609,0.0008712018607184291
402,0.0006232803571037948,0.0008690856629982591
403,0.0006212128209881485,0.0008674017735756934
404,0.0006191471475176513,0.0008661855245009065
405,0.0006170928245410323,0.0008650487870909274
406,0.000615083088632673,0.0008634483092464507
407,0.0006130883703008294,0.0008616000413894653
408,0.0006111219408921897,0.0008595512481406331
409,0.0006091950344853103,0.0008575823158025742
410,0.0006072778487578034,0.0008561055874451995
411,0.0006053191027604043,0.0008546998142264783
412,0.0006033849786035717,0.000852790370117873
413,0.0006014502723701298,0.0008501723641529679
414,0.0005995215615257621,0.0008472646004520357
415,0.0005975496023893356,0.000844487629365176
416,0.0005955920205451548,0.000841874280013144
417,0.000593656615819782,0.0008392616873607039
418,0.00059176713693887,0.0008361969375982881
419,0.0005898880772292614,0.0008331552380695939
420,0.0005880107055418193,0.0008299986366182566
421,0.0005861421232111752,0.0008267470984719694
422,0.00058428302872926,0.000823890557512641
423,0.0005824606632813811,0.0008214269182644784
424,0.0005806562257930636,0.0008187313796952367
425,0.0005787977133877575,0.000816125946585089
426,0.0005769011913798749,0.0008136526448652148
427,0.000574992795009166,0.0008111230563372374
428,0.0005730755510739982,0.0008085162844508886
429,0.0005711905541829765,0.0008057928062044084
430,0.000569320225622505,0.0008033410995267332
431,0.0005674679414369166,0.0008014043560251594
432,0.0005656399880535901,0.000799428322352469
433,0.0005637498688884079,0.0007971941377036273
434,0.0005618393188342452,0.0007949646096676588
435,0.0005599415162578225,0.0007927307742647827
436,0.000558138475753367,0.000790648628026247
437,0.0005563932936638594,0.0007888840045779943
438,0.0005547110340557992,0.0007872925489209592
439,0.0005531316855922341,0.0007858173339627683
440,0.0005515626980923116,0.0007846794323995709
441,0.0005500352126546204,0.0007835523574613035
442,0.0005485294386744499,0.0007822866318747401
443,0.0005469940952025354,0.000781303271651268
444,0.0005454361089505255,0.0007805653149262071
445,0.0005439019878394902,0.0007796796853654087
446,0.0005423729890026152,0.0007787485374137759
447,0.0005408781580626965,0.0007777471328154206
448,0.0005394128966145217,0.0007765359478071332
449,0.0005379575304687023,0.000775462482124567
450,0.0005365173565223813,0.000774573883973062
451,0.0005350872525013983,0.0007737824344076216
452,0.0005336667527444661,0.0007729819626547396
453,0.0005322429933585227,0.0007724344031885266
454,0.000530697638168931,0.0007721215370111167
455,0.0005291316192597151,0.0007714274106547236
456,0.0005275241564959288,0.0007699916022829711
457,0.000525840325281024,0.0007689467747695744
458,0.0005241685430519283,0.0007686133612878621
459,0.000522555666975677,0.0007684443844482303
460,0.0005209667724557221,0.0007685065502300858
461,0.0005193976103328168,0.0007682853611186147
462,0.0005178254214115441,0.0007678397232666612
463,0.0005162300658412278,0.0007673540967516601
464,0.0005146506009623408,0.0007671235362067819
465,0.0005130774807184935,0.0007669422775506973
466,0.0005115255480632186,0.0007666780729778111
467,0.000509965349920094,0.0007663445430807769
468,0.0005084436270408332,0.0007661891868337989
469,0.000506947108078748,0.0007661134004592896
470,0.0005054801004007459,0.0007656100788153708
471,0.0005040420219302177,0.0007645344594493508
472,0.0005025766440667212,0.0007633523200638592
473,0.0005010840832255781,0.0007622377015650272
474,0.0004995620693080127,0.0007613186025992036
475,0.0004980241064913571,0.0007606153376400471
476,0.000496493186801672,0.0007599773234687746
477,0.0004949885769747198,0.0007589296437799931
478,0.0004935184842906892,0.0007574086776003242
479,0.0004920364008285105,0.0007559648947790265
480,0.0004905753885395825,0.0007549477741122246
481,0.0004891335847787559,0.0007541379309259355
482,0.00048771227011457086,0.0007530436851084232
483,0.00048629261436872184,0.0007520089275203645
484,0.000484900432638824,0.0007509493734687567
485,0.0004835094732698053,0.0007492168806493282
486,0.00048211216926574707,0.0007471578428521752
487,0.0004807214718312025,0.0007452793652191758
488,0.0004793639818672091,0.0007438861066475511
489,0.0004780280578415841,0.0007430916884914041
490,0.0004767180362250656,0.0007427352829836309
491,0.0004754107794724405,0.0007422063499689102
492,0.00047413792344741523,0.0007409999961964786
493,0.0004728187923319638,0.000738983741030097
494,0.00047147952136583626,0.0007372185355052352
495,0.00047016245662234724,0.0007358294678851962
496,0.0004688057815656066,0.0007340814918279648
497,0.0004673785879276693,0.000730612373445183
498,0.00046591932186856866,0.0007267300388775766
499,0.00046446092892438173,0.0007246483583003283
500,0.0004629686882253736,0.0007236736128106713
